quadkey_z12,year,quarter,date,avg_download_mbps,avg_upload_mbps,avg_lat_ms,tests
122002112311,2024,3,2024-Q3,37.788,15.1715,33.0,2
122002112312,2024,3,2024-Q3,1.697,7.1765,41.5,2
122002112313,2024,3,2024-Q3,28.337,23.382125,35.875,30
122002112333,2024,3,2024-Q3,18.336,15.325,29.0,1
122002113000,2024,3,2024-Q3,64.495,24.413,39.0,3
122002113002,2024,3,2024-Q3,2.395,0.455,44.0,1
122002113003,2024,3,2024-Q3,29.6705,12.0339,36.3,127
122002113011,2024,3,2024-Q3,40.922666666666665,16.157333333333334,35.333333333333336,4
122002113012,2024,3,2024-Q3,69.84966666666668,23.41616666666667,35.5,10
122002113013,2024,3,2024-Q3,44.97366666666667,15.881666666666666,41.333333333333336,8
122002113021,2024,3,2024-Q3,54.05,17.688,89.0,2
122002113022,2024,3,2024-Q3,46.846,2.683,32.0,1
122002113030,2024,3,2024-Q3,5.335,7.72775,44.25,6
122002113032,2024,3,2024-Q3,36.001,6.1505,35.5,2
122002113033,2024,3,2024-Q3,26.05633333333333,29.30033333333333,37.333333333333336,3
122002113100,2024,3,2024-Q3,30.1438,12.4442,34.86666666666667,35
122002113101,2024,3,2024-Q3,23.92233333333333,9.824222222222222,38.77777777777778,23
122002113102,2024,3,2024-Q3,32.64672413793104,11.899034482758621,34.275862068965516,109
122002113110,2024,3,2024-Q3,16.335,5.296,31.0,4
122002113111,2024,3,2024-Q3,50.191,4.3915,23.0,2
122002113112,2024,3,2024-Q3,39.1385,6.9765,34.333333333333336,15
122002113113,2024,3,2024-Q3,42.63171428571428,12.12657142857143,40.142857142857146,45
122002113120,2024,3,2024-Q3,25.178,10.28357142857143,37.07142857142857,57
122002113121,2024,3,2024-Q3,6.795333333333333,5.873666666666667,32.666666666666664,3
122002113122,2024,3,2024-Q3,10.629,10.985,29.0,1
122002113130,2024,3,2024-Q3,32.97153846153846,9.135307692307691,39.30769230769231,42
122002113132,2024,3,2024-Q3,29.293,9.633230769230769,33.53846153846154,45
122002113133,2024,3,2024-Q3,56.477333333333334,13.877666666666666,414.6666666666667,6
122002113202,2024,3,2024-Q3,15.839,26.591,27.0,3
122002113203,2024,3,2024-Q3,30.8571875,17.48025,38.9375,52
122002113212,2024,3,2024-Q3,22.39375,15.49375,37.625,55
122002113213,2024,3,2024-Q3,108.436,33.344,36.0,3
122002113220,2024,3,2024-Q3,20.87966666666667,15.683833333333334,38.5,9
122002113221,2024,3,2024-Q3,89.6895,19.8495,29.5,2
122002113223,2024,3,2024-Q3,13.419,8.359,38.0,7
122002113230,2024,3,2024-Q3,28.5002,5.6218,73.6,22
122002113231,2024,3,2024-Q3,0.744,9.129,47.0,1
122002113232,2024,3,2024-Q3,17.052333333333333,11.144666666666666,57.0,52
122002113233,2024,3,2024-Q3,21.75766666666667,7.187833333333333,45.333333333333336,17
122002113301,2024,3,2024-Q3,31.619,13.910857142857143,44.714285714285715,14
122002113302,2024,3,2024-Q3,37.812,4.621,50.0,2
122002113303,2024,3,2024-Q3,32.141,21.886,37.0,6
122002113310,2024,3,2024-Q3,3.8,7.027,27.0,2
122002113311,2024,3,2024-Q3,8.766,2.825,29.0,1
122002113312,2024,3,2024-Q3,40.92933333333333,31.09733333333333,576.0,3
122002113322,2024,3,2024-Q3,84.269,12.947,34.0,3
122002113331,2024,3,2024-Q3,53.570090909090915,17.162636363636363,37.72727272727273,129
122002113333,2024,3,2024-Q3,46.01266666666666,14.612333333333334,33.333333333333336,7
122002120000,2024,3,2024-Q3,56.279117647058825,15.419529411764707,40.88235294117647,91
122002120001,2024,3,2024-Q3,39.1275,20.070545454545456,48.81818181818182,415
122002120021,2024,3,2024-Q3,3.029,3.656,27.0,1
122002120033,2024,3,2024-Q3,1.115,2.321,41.0,1
122002120103,2024,3,2024-Q3,19.006,2.06,34.0,1
122002120112,2024,3,2024-Q3,16.243,5.112166666666667,55.333333333333336,37
122002120203,2024,3,2024-Q3,43.7455,18.1325,35.0,14
122002120212,2024,3,2024-Q3,42.65204761904762,17.71542857142857,50.523809523809526,106
122002120213,2024,3,2024-Q3,3.603,2.022,38.0,1
122002120333,2024,3,2024-Q3,36.95675,16.38791666666667,82.5,27
122002121000,2024,3,2024-Q3,55.760666666666665,20.517333333333333,44.833333333333336,26
122002121001,2024,3,2024-Q3,3.203,22.255,32.0,1
122002121023,2024,3,2024-Q3,23.008,2.569,37.0,3
122002121032,2024,3,2024-Q3,12.48,0.678,31.0,1
122002121102,2024,3,2024-Q3,13.051625,6.81875,65.0,22
122002121111,2024,3,2024-Q3,39.39033333333334,3.6103333333333336,49.333333333333336,4
122002121113,2024,3,2024-Q3,46.435,15.390799999999999,56.2,7
122002121131,2024,3,2024-Q3,31.795450000000002,17.6103,38.45,87
122002121133,2024,3,2024-Q3,34.174127272727276,17.585890909090907,48.36363636363637,337
122002121201,2024,3,2024-Q3,28.311875,15.623625,66.125,52
122002121210,2024,3,2024-Q3,13.8325,8.5705,141.5,12
122002121232,2024,3,2024-Q3,32.049,31.22866666666667,41.0,3
122002121300,2024,3,2024-Q3,31.105,7.884,57.0,3
122002121301,2024,3,2024-Q3,3.5,0.47,62.0,2
122002121310,2024,3,2024-Q3,22.499714285714287,18.215857142857143,44.0,31
122002121312,2024,3,2024-Q3,5.655,14.46,36.0,1
122002121330,2024,3,2024-Q3,18.3345,9.80225,48.25,6
122002121333,2024,3,2024-Q3,6.627,4.298,46.0,1
122002122000,2024,3,2024-Q3,50.828,38.974,40.0,1
122002122013,2024,3,2024-Q3,35.94236363636364,23.130545454545455,38.0,62
122002122022,2024,3,2024-Q3,25.28366666666667,17.042333333333332,37.0,13
122002122111,2024,3,2024-Q3,3.757,22.985,34.0,1
122002122113,2024,3,2024-Q3,131.005,3.855,25.0,1
122002122120,2024,3,2024-Q3,39.77215,13.53885,42.4,189
122002122121,2024,3,2024-Q3,33.36215,13.25,49.25,315
122002122122,2024,3,2024-Q3,41.41981481481482,18.584185185185188,34.0,112
122002122123,2024,3,2024-Q3,40.41824242424242,17.386030303030303,35.24242424242424,222
122002122130,2024,3,2024-Q3,3.309,18.843,33.0,1
122002122222,2024,3,2024-Q3,41.622,24.052,32.0,1
122002122233,2024,3,2024-Q3,31.8986,15.877,38.8,15
122002122300,2024,3,2024-Q3,19.1455,4.8245,36.0,2
122002122302,2024,3,2024-Q3,18.54266666666667,0.18966666666666665,46.333333333333336,3
122002122303,2024,3,2024-Q3,83.367,16.098,33.0,1
122002122310,2024,3,2024-Q3,3.217,1.693,29.0,1
122002122313,2024,3,2024-Q3,70.512,16.913,72.75,40
122002122320,2024,3,2024-Q3,31.3585,6.178,48.0,2
122002122321,2024,3,2024-Q3,97.76133333333333,21.25933333333333,62.666666666666664,5
122002122322,2024,3,2024-Q3,38.1368,16.1148,51.6,56
122002123010,2024,3,2024-Q3,0.281,0.72,64.0,1
122002123111,2024,3,2024-Q3,30.72410526315789,10.226736842105263,53.21052631578947,104
122002123130,2024,3,2024-Q3,16.502,19.73542857142857,134.0,29
122002123210,2024,3,2024-Q3,6.5705,13.165,29.0,9
122002123211,2024,3,2024-Q3,32.652,21.0095,21.5,4
122002130001,2024,3,2024-Q3,56.2975,38.9805,36.5,2
122002130002,2024,3,2024-Q3,26.7335,9.686,39.5,3
122002130012,2024,3,2024-Q3,70.161,32.204,38.0,1
122002130020,2024,3,2024-Q3,32.40775,14.59425,73.5,40
122002130021,2024,3,2024-Q3,8.276333333333334,8.097,59.666666666666664,4
122002130022,2024,3,2024-Q3,55.5935,17.42675,37.0,5
122002130112,2024,3,2024-Q3,1.246,5.138,46.0,1
122002130201,2024,3,2024-Q3,87.313,22.941,46.333333333333336,4
122002130213,2024,3,2024-Q3,18.7775,14.1285,43.5,9
122002130232,2024,3,2024-Q3,10.938600000000001,13.2946,51.2,9
122002130320,2024,3,2024-Q3,187.727,31.772,33.0,1
122002130323,2024,3,2024-Q3,126.752,7.891,42.0,1
122002131033,2024,3,2024-Q3,50.707,7.596,24.0,1
122002131100,2024,3,2024-Q3,35.51011111111111,8.854333333333335,35.44444444444444,51
122002131101,2024,3,2024-Q3,31.87922222222222,15.400611111111111,73.83333333333333,41
122002131102,2024,3,2024-Q3,43.04481818181819,19.383454545454544,33.27272727272727,11
122002131103,2024,3,2024-Q3,36.205083333333334,16.271416666666667,32.916666666666664,41
122002131111,2024,3,2024-Q3,60.63625,17.0325,30.75,7
122002131112,2024,3,2024-Q3,52.017,14.441,28.0,1
122002131113,2024,3,2024-Q3,18.059,11.028333333333334,30.666666666666668,21
122002131120,2024,3,2024-Q3,53.0598,29.5396,33.4,14
122002131121,2024,3,2024-Q3,29.43425,14.17375,33.25,13
122002131130,2024,3,2024-Q3,4.906,2.008,34.0,1
122002131210,2024,3,2024-Q3,5.8725,4.973,64.0,2
122002131311,2024,3,2024-Q3,37.77175,13.7285,38.75,15
122002131313,2024,3,2024-Q3,36.3936,15.429200000000002,33.8,13
122002131323,2024,3,2024-Q3,50.109,14.561,38.0,1
122002131331,2024,3,2024-Q3,24.778,16.318333333333335,31.333333333333332,5
122002132000,2024,3,2024-Q3,38.37,5.94,54.0,13
122002132001,2024,3,2024-Q3,6.131,4.4815,42.5,2
122002132010,2024,3,2024-Q3,11.34,3.651,48.0,1
122002132020,2024,3,2024-Q3,55.6012,15.2874,75.2,13
122002132030,2024,3,2024-Q3,1.1915,0.9005,57.5,2
122002133000,2024,3,2024-Q3,65.312,32.547,39.0,1
122002133012,2024,3,2024-Q3,19.1315,12.9775,37.0,3
122002133023,2024,3,2024-Q3,14.1555,25.211,88.5,3
122002133030,2024,3,2024-Q3,2.072,0.146,147.0,1
122002133031,2024,3,2024-Q3,14.979,4.182,39.0,49
122002133032,2024,3,2024-Q3,18.5946,13.7202,65.0,23
122002133103,2024,3,2024-Q3,10.119,12.141,48.5,2
122002133113,2024,3,2024-Q3,36.52975,14.77775,40.75,8
122002133120,2024,3,2024-Q3,20.744516129032256,13.165387096774193,61.12903225806452,255
122002133121,2024,3,2024-Q3,33.297953488372094,12.294813953488372,46.883720930232556,150
122002133123,2024,3,2024-Q3,30.6797,12.7174,47.3,27
122002133130,2024,3,2024-Q3,15.780333333333333,3.0237777777777777,53.111111111111114,26
122002133131,2024,3,2024-Q3,102.9545,16.73,26.5,2
122002133132,2024,3,2024-Q3,77.87116666666667,19.74516666666667,36.5,16
122002133133,2024,3,2024-Q3,95.0455,24.579,31.5,3
122002133203,2024,3,2024-Q3,5.053,0.786,62.0,1
122002133210,2024,3,2024-Q3,12.944666666666667,5.415,54.666666666666664,3
122002133220,2024,3,2024-Q3,15.263636363636364,10.4415,43.90909090909091,64
122002133221,2024,3,2024-Q3,22.579159999999998,9.48748,62.28,120
122002133300,2024,3,2024-Q3,5.9675,2.126,157.5,2
122002133301,2024,3,2024-Q3,33.926,2.734,55.0,2
122002200020,2024,3,2024-Q3,29.656,18.535,31.0,1
122002200022,2024,3,2024-Q3,24.87033333333333,8.287,48.666666666666664,7
122002200023,2024,3,2024-Q3,55.29533333333334,24.476333333333333,32.333333333333336,8
122002200321,2024,3,2024-Q3,70.346,30.671,33.0,1
122002200331,2024,3,2024-Q3,31.12666666666667,8.584666666666665,102.16666666666667,11
122002201032,2024,3,2024-Q3,24.2,5.695,191.0,1
122002201123,2024,3,2024-Q3,82.808,34.284,65.0,1
122002201323,2024,3,2024-Q3,68.64266666666667,21.91933333333333,45.666666666666664,4
122002202011,2024,3,2024-Q3,34.158,12.372,75.0,1
122002202013,2024,3,2024-Q3,68.99625,27.4895,36.5,12
122002202210,2024,3,2024-Q3,16.459,10.34,57.0,2
122002203011,2024,3,2024-Q3,35.401818181818186,15.758954545454547,49.88636363636363,227
122002203100,2024,3,2024-Q3,24.72375,15.42175,54.5,4
122002210021,2024,3,2024-Q3,1.194,16.878,44.0,2
122002210101,2024,3,2024-Q3,7.262666666666667,3.1493333333333333,86.33333333333333,13
122002210110,2024,3,2024-Q3,73.684,27.88875,52.0,15
122002210123,2024,3,2024-Q3,56.713,12.091,33.0,3
122002210131,2024,3,2024-Q3,57.72748148148148,19.779666666666667,48.074074074074076,465
122002210212,2024,3,2024-Q3,6.829,5.47,78.0,1
122002210222,2024,3,2024-Q3,3.011,9.745,46.0,1
122002210223,2024,3,2024-Q3,33.759,16.569,67.5,2
122002210321,2024,3,2024-Q3,8.261,7.131,189.0,8
122002211012,2024,3,2024-Q3,26.231333333333332,7.1883333333333335,62.333333333333336,3
122002211020,2024,3,2024-Q3,62.578857142857146,10.909,48.142857142857146,13
122002211100,2024,3,2024-Q3,26.7405,3.8035,39.5,3
122002211202,2024,3,2024-Q3,17.826,13.209333333333333,56.333333333333336,4
122002211232,2024,3,2024-Q3,22.618333333333332,2.172,43.0,3
122002211302,2024,3,2024-Q3,7.4815,4.181,51.0,5
122002211312,2024,3,2024-Q3,96.757,16.28,37.0,1
122002211330,2024,3,2024-Q3,45.769,4.007,44.0,1
122002211331,2024,3,2024-Q3,22.238,0.665,71.0,1
122002211333,2024,3,2024-Q3,31.4388,9.1294,47.8,10
122002212133,2024,3,2024-Q3,202.155,31.284,22.0,1
122002220002,2024,3,2024-Q3,14.0305,22.231,63.0,9
122002220022,2024,3,2024-Q3,19.544,27.160666666666668,51.0,10
122002220110,2024,3,2024-Q3,73.2945,16.287,68.0,2
122002220132,2024,3,2024-Q3,40.572923076923075,17.66430769230769,68.07692307692308,25
122002221110,2024,3,2024-Q3,39.16225,23.7045,65.25,6
122002221132,2024,3,2024-Q3,26.105,23.423,71.0,3
122002300001,2024,3,2024-Q3,3.287,3.075,34.0,2
122002300010,2024,3,2024-Q3,33.7335,4.8635,103.5,7
122002300030,2024,3,2024-Q3,42.7915,10.728166666666667,40.5,14
122002300103,2024,3,2024-Q3,14.6675,2.9,36.0,4
122002300110,2024,3,2024-Q3,3.315,1.618,34.0,1
122002300113,2024,3,2024-Q3,25.069,6.7148,58.2,16
122002300131,2024,3,2024-Q3,33.11933333333334,11.95925,47.75,74
122002300202,2024,3,2024-Q3,37.7535,2.864,35.0,2
122002300220,2024,3,2024-Q3,35.873673076923076,11.976423076923076,47.90384615384615,343
122002300221,2024,3,2024-Q3,95.898,3.227,24.0,1
122002300222,2024,3,2024-Q3,39.37917777777778,12.1368,46.355555555555554,224
122002300223,2024,3,2024-Q3,34.3465,12.2655,46.0,27
122002300232,2024,3,2024-Q3,34.207,17.71725,49.0,15
122002300233,2024,3,2024-Q3,38.75311111111111,16.451,56.0,31
122002300300,2024,3,2024-Q3,56.807,18.043,32.0,1
122002300320,2024,3,2024-Q3,83.354,41.451,35.0,1
122002301002,2024,3,2024-Q3,8.3205,0.444,34.0,2
122002302001,2024,3,2024-Q3,0.694,0.002,63.0,1
122002302021,2024,3,2024-Q3,37.66,18.1675,52.5,2
122002302320,2024,3,2024-Q3,16.848200000000002,9.422799999999999,72.8,17
122002302332,2024,3,2024-Q3,46.91,1.328,44.0,1
122002303031,2024,3,2024-Q3,1.489,14.574,41.0,1
122002303200,2024,3,2024-Q3,53.24925,11.7445,40.5,15
122002310012,2024,3,2024-Q3,1.377,1.324,77.0,1
122002312032,2024,3,2024-Q3,2.937,29.113,45.5,2
122002312323,2024,3,2024-Q3,41.7218,5.865399999999999,146.0,6
122002320101,2024,3,2024-Q3,11.594,1.485,54.0,2
122002320102,2024,3,2024-Q3,52.69133333333333,16.52466666666667,49.833333333333336,28
122002320120,2024,3,2024-Q3,42.8765,9.3045,55.0,2
122002320121,2024,3,2024-Q3,34.49868,9.95948,48.68,122
122002320123,2024,3,2024-Q3,35.5695,17.9615,44.5,8
122002320300,2024,3,2024-Q3,37.065,1.514,45.0,1
122002320302,2024,3,2024-Q3,2.7195,12.945,47.5,2
122002320322,2024,3,2024-Q3,44.603,21.956,45.0,1
122002321002,2024,3,2024-Q3,40.723,21.987,46.666666666666664,12
122002321021,2024,3,2024-Q3,10.215,2.936,47.0,2
122002321210,2024,3,2024-Q3,52.2712,16.0645,44.0,31
122002321211,2024,3,2024-Q3,67.96575,8.53525,42.5,9
122002321213,2024,3,2024-Q3,9.82,1.624,59.0,1
122002321222,2024,3,2024-Q3,29.564400000000003,15.0626,39.2,6
122002321223,2024,3,2024-Q3,1.011,2.299,32.0,1
122002321230,2024,3,2024-Q3,21.834,4.4395,54.5,5
122002321232,2024,3,2024-Q3,40.529,14.229666666666667,45.666666666666664,10
122002321322,2024,3,2024-Q3,147.523,30.809,37.0,1
122002323000,2024,3,2024-Q3,10.764,6.783,40.0,6
122002323001,2024,3,2024-Q3,37.22177941176471,11.76614705882353,42.88235294117647,334
122002323003,2024,3,2024-Q3,24.107200000000002,11.4194,44.0,7
122002323010,2024,3,2024-Q3,26.161095238095236,9.213095238095239,51.76190476190476,77
122002323012,2024,3,2024-Q3,30.843400000000003,16.472900000000003,40.3,17
122002323022,2024,3,2024-Q3,19.392666666666667,9.846833333333334,107.83333333333333,8
122002323023,2024,3,2024-Q3,37.03716,10.196639999999999,53.0,95
122002323030,2024,3,2024-Q3,77.84475,27.15625,40.75,5
122002323031,2024,3,2024-Q3,36.15445454545454,13.247454545454547,38.72727272727273,43
122002323032,2024,3,2024-Q3,16.776,2.156,36.0,1
122002323033,2024,3,2024-Q3,46.423,13.603,40.0,3
122002323120,2024,3,2024-Q3,3.528,1.672,60.0,1
122002323121,2024,3,2024-Q3,22.44025,13.3695,48.25,8
122002323123,2024,3,2024-Q3,2.811,0.479,66.0,1
122002323130,2024,3,2024-Q3,57.004,1.191,54.5,2
122002323131,2024,3,2024-Q3,40.691,19.22866666666667,39.0,7
122002323201,2024,3,2024-Q3,43.586,21.8005,40.0,3
122002323202,2024,3,2024-Q3,20.647,18.562,42.0,2
122002323203,2024,3,2024-Q3,39.036,7.283,38.0,1
122002323213,2024,3,2024-Q3,10.584,2.523,68.0,1
122002330200,2024,3,2024-Q3,27.171,2.438,39.0,2
122002330201,2024,3,2024-Q3,69.776,10.851,40.0,1
122002330210,2024,3,2024-Q3,29.822285714285712,7.167571428571429,72.71428571428571,53
122002330211,2024,3,2024-Q3,28.27692307692308,7.652384615384615,57.84615384615385,58
122002331130,2024,3,2024-Q3,18.291,15.932,32.0,4
122002331321,2024,3,2024-Q3,0.442,9.617,36.0,3
122002331332,2024,3,2024-Q3,83.57176923076923,10.455692307692308,55.30769230769231,25
122002332002,2024,3,2024-Q3,33.10375,23.1265,32.25,10
122002332020,2024,3,2024-Q3,33.396,19.03675,44.25,16
122002332210,2024,3,2024-Q3,8.09,2.237,47.0,1
122002332211,2024,3,2024-Q3,5.214,1.706,37.0,1
122002332302,2024,3,2024-Q3,13.523,2.148,38.0,1
122002333033,2024,3,2024-Q3,19.342,7.028,38.0,2
122002333122,2024,3,2024-Q3,85.499,0.499,49.0,1
122002333233,2024,3,2024-Q3,29.19633333333333,27.71333333333333,42.083333333333336,100
122002333302,2024,3,2024-Q3,82.3184,16.4084,41.2,12
122002333320,2024,3,2024-Q3,40.025,25.99,35.0,2
122002333322,2024,3,2024-Q3,22.046536585365853,19.287780487804877,38.36585365853659,350
122002333323,2024,3,2024-Q3,31.69014285714286,13.747642857142857,76.0,41
122002333331,2024,3,2024-Q3,7.834,3.4185,37.0,2
122002333332,2024,3,2024-Q3,19.805666666666667,2.9753333333333334,43.0,4
122003000002,2024,3,2024-Q3,24.9815,10.80775,28.5,20
122003000003,2024,3,2024-Q3,12.5525,3.0435,32.5,5
122003000010,2024,3,2024-Q3,27.313666666666666,9.838333333333335,30.0,11
122003000011,2024,3,2024-Q3,36.535333333333334,5.895,25.0,3
122003000012,2024,3,2024-Q3,3.9875,4.078,142.5,5
122003000013,2024,3,2024-Q3,3.18375,1.34,53.5,5
122003000020,2024,3,2024-Q3,0.32,19.601,30.0,1
122003000022,2024,3,2024-Q3,77.208,23.069,35.0,1
122003000023,2024,3,2024-Q3,33.823,8.703,27.0,1
122003000030,2024,3,2024-Q3,11.999,3.854,33.5,4
122003000031,2024,3,2024-Q3,35.44688461538462,13.97269230769231,34.26923076923077,125
122003000033,2024,3,2024-Q3,17.908,2.489,23.0,1
122003000100,2024,3,2024-Q3,18.78333333333333,18.605666666666668,26.666666666666668,5
122003000101,2024,3,2024-Q3,43.331153846153846,10.095461538461539,27.76923076923077,169
122003000102,2024,3,2024-Q3,35.351777777777784,11.409222222222223,33.888888888888886,26
122003000103,2024,3,2024-Q3,12.2028,3.2786,42.0,8
122003000110,2024,3,2024-Q3,19.8644,15.843200000000001,35.4,6
122003000111,2024,3,2024-Q3,17.84316666666667,8.025833333333333,48.833333333333336,12
122003000112,2024,3,2024-Q3,49.032333333333334,15.660222222222222,27.666666666666668,17
122003000113,2024,3,2024-Q3,18.126066666666667,10.726866666666666,30.933333333333334,76
122003000120,2024,3,2024-Q3,40.937333333333335,11.548666666666666,33.5,21
122003000121,2024,3,2024-Q3,23.582176470588234,8.683411764705882,41.588235294117645,68
122003000123,2024,3,2024-Q3,18.1255,11.85175,30.375,25
122003000130,2024,3,2024-Q3,50.8445,9.748,31.0,9
122003000131,2024,3,2024-Q3,32.200767441860464,12.21453488372093,31.930232558139537,325
122003000133,2024,3,2024-Q3,49.8306,15.3156,30.2,32
122003000200,2024,3,2024-Q3,15.096333333333334,14.103333333333333,43.0,7
122003000201,2024,3,2024-Q3,26.21114285714286,11.76257142857143,37.285714285714285,32
122003000202,2024,3,2024-Q3,20.294153846153847,10.728538461538461,29.846153846153847,25
122003000203,2024,3,2024-Q3,24.045,7.922,29.0,1
122003000211,2024,3,2024-Q3,25.29,4.765,30.0,8
122003000212,2024,3,2024-Q3,29.0,7.637,21.0,2
122003000220,2024,3,2024-Q3,28.00259090909091,12.22740909090909,33.43181818181818,555
122003000221,2024,3,2024-Q3,17.490625,12.457375,29.5,8
122003000222,2024,3,2024-Q3,43.745,8.696,29.0,2
122003000223,2024,3,2024-Q3,70.15,27.0255,30.0,18
122003000230,2024,3,2024-Q3,31.278222222222222,12.656222222222222,42.111111111111114,22
122003000231,2024,3,2024-Q3,25.406666666666666,12.371777777777778,33.55555555555556,43
122003000232,2024,3,2024-Q3,3.6765,0.951,38.0,2
122003000233,2024,3,2024-Q3,13.451,2.835,31.0,1
122003000300,2024,3,2024-Q3,43.39575,5.59125,34.25,6
122003000302,2024,3,2024-Q3,26.047,17.4305,22.5,2
122003000310,2024,3,2024-Q3,119.919,11.767,27.0,2
122003000311,2024,3,2024-Q3,24.923454545454543,13.156818181818181,30.181818181818183,49
122003000312,2024,3,2024-Q3,19.28125,15.5235,22.5,4
122003000313,2024,3,2024-Q3,58.276,16.5038,35.8,22
122003000320,2024,3,2024-Q3,19.422071428571428,11.850285714285715,39.07142857142857,109
122003000321,2024,3,2024-Q3,44.312125,10.89875,28.625,28
122003000322,2024,3,2024-Q3,6.08,1.713,54.0,3
122003000323,2024,3,2024-Q3,18.092666666666666,5.686,46.333333333333336,15
122003000330,2024,3,2024-Q3,41.493909090909085,14.356212121212122,28.151515151515152,249
122003000331,2024,3,2024-Q3,5.386,0.9315,28.0,7
122003000332,2024,3,2024-Q3,26.476,35.472,22.0,1
122003001000,2024,3,2024-Q3,2.2001999999999997,2.1508000000000003,53.0,23
122003001001,2024,3,2024-Q3,3.674,2.235,25.0,2
122003001002,2024,3,2024-Q3,26.668,9.059899999999999,53.3,35
122003001012,2024,3,2024-Q3,10.4755,9.35,27.0,3
122003001020,2024,3,2024-Q3,3.628,2.512,34.0,1
122003001021,2024,3,2024-Q3,46.84142857142857,7.896714285714285,28.857142857142858,10
122003001023,2024,3,2024-Q3,61.5425,14.39575,37.75,14
122003001030,2024,3,2024-Q3,33.55775,14.738100000000001,30.7,45
122003001031,2024,3,2024-Q3,23.503042253521127,11.326676056338028,28.239436619718308,350
122003001032,2024,3,2024-Q3,20.39258333333333,10.690027777777777,30.11111111111111,336
122003001033,2024,3,2024-Q3,27.626552631578946,12.505684210526315,38.50877192982456,1026
122003001100,2024,3,2024-Q3,33.28722222222222,17.29314814814815,34.666666666666664,113
122003001101,2024,3,2024-Q3,31.66857142857143,18.20814285714286,29.571428571428573,27
122003001102,2024,3,2024-Q3,11.3,13.110333333333333,23.666666666666668,3
122003001110,2024,3,2024-Q3,21.38,6.752,166.0,1
122003001113,2024,3,2024-Q3,20.343,9.163666666666666,80.66666666666667,38
122003001120,2024,3,2024-Q3,6.452333333333333,5.166333333333333,24.666666666666668,5
122003001123,2024,3,2024-Q3,16.48,5.274,23.0,8
122003001200,2024,3,2024-Q3,14.76,6.859,77.0,2
122003001201,2024,3,2024-Q3,28.883125,12.8454375,34.875,168
122003001202,2024,3,2024-Q3,41.189,10.32325,26.0,12
122003001210,2024,3,2024-Q3,32.10101754385965,13.964105263157895,31.82456140350877,671
122003001211,2024,3,2024-Q3,33.528150000000004,13.324399999999999,29.825,251
122003001212,2024,3,2024-Q3,30.64406060606061,12.338151515151516,27.21212121212121,191
122003001213,2024,3,2024-Q3,12.067833333333335,5.0865,70.33333333333333,9
122003001220,2024,3,2024-Q3,37.655,10.71725,31.392857142857142,145
122003001222,2024,3,2024-Q3,8.9655,19.4785,18.0,2
122003001223,2024,3,2024-Q3,38.7614,13.225,30.2,7
122003001231,2024,3,2024-Q3,57.413333333333334,16.50466666666667,23.833333333333332,11
122003001232,2024,3,2024-Q3,37.20848275862069,15.712793103448275,43.58620689655172,167
122003001233,2024,3,2024-Q3,10.5875,8.92,70.0,5
122003001300,2024,3,2024-Q3,26.90218032786885,13.321213114754098,34.32786885245902,500
122003001301,2024,3,2024-Q3,17.00225,14.24425,113.25,7
122003001302,2024,3,2024-Q3,14.6025,7.7125,25.166666666666668,10
122003001303,2024,3,2024-Q3,45.448,9.589,30.5,6
122003001312,2024,3,2024-Q3,20.332375,11.137875,72.5,20
122003001313,2024,3,2024-Q3,39.43222222222222,9.742444444444445,79.0,80
122003001320,2024,3,2024-Q3,26.803,0.588,31.0,2
122003001321,2024,3,2024-Q3,29.293615384615382,11.923769230769231,36.92307692307692,46
122003001322,2024,3,2024-Q3,5.006,3.454,58.0,1
122003001323,2024,3,2024-Q3,50.651666666666664,22.04133333333333,32.666666666666664,5
122003001330,2024,3,2024-Q3,7.625,1.373,67.0,1
122003001331,2024,3,2024-Q3,0.611,33.57,152.0,1
122003001332,2024,3,2024-Q3,9.492,1.1925,60.0,3
122003002001,2024,3,2024-Q3,6.0195,0.906,37.5,2
122003002002,2024,3,2024-Q3,17.649,10.86525,40.75,138
122003002003,2024,3,2024-Q3,6.16,0.558,37.0,1
122003002010,2024,3,2024-Q3,8.544799999999999,13.552200000000001,32.8,29
122003002011,2024,3,2024-Q3,28.675,11.1935,28.0,2
122003002013,2024,3,2024-Q3,30.23166666666667,10.818333333333333,31.666666666666668,3
122003002020,2024,3,2024-Q3,3.809,1.574,35.0,3
122003002022,2024,3,2024-Q3,17.504,13.082,41.0,24
122003002023,2024,3,2024-Q3,14.931,5.481,64.0,3
122003002030,2024,3,2024-Q3,49.545833333333334,10.529666666666666,48.666666666666664,22
122003002031,2024,3,2024-Q3,16.717,9.265,29.0,1
122003002033,2024,3,2024-Q3,14.057666666666666,3.5233333333333334,33.666666666666664,5
122003002110,2024,3,2024-Q3,28.96966666666667,10.256333333333334,27.333333333333332,11
122003002113,2024,3,2024-Q3,10.516,7.140333333333333,34.333333333333336,5
122003002120,2024,3,2024-Q3,56.01842857142857,13.072714285714286,27.857142857142858,28
122003002123,2024,3,2024-Q3,29.21966666666667,11.389,31.0,4
122003002131,2024,3,2024-Q3,3.874,7.599,29.0,2
122003002133,2024,3,2024-Q3,58.057,17.3995,33.0,7
122003002200,2024,3,2024-Q3,22.22575,9.397125,28.875,31
122003002202,2024,3,2024-Q3,32.4272,19.284299999999998,32.6,60
122003002203,2024,3,2024-Q3,18.078,13.851166666666666,42.5,32
