admin_level,admin_code,admin_name,avg_download_mbps,avg_upload_mbps,median_download_mbps,median_upload_mbps,num_tiles,avg_latency_ms,median_latency_ms,num_tests,num_devices,year,quarter,date
ADM3,,Chiffa,14.62325,7.534666666666667,10.659,4.1885,24,44.25,35.5,105,51,2019,3,2019-Q3
ADM3,,Chiffa,8.317380952380953,7.466095238095239,4.164,7.237,21,46.80952380952381,39.0,122,45,2019,4,2019-Q4
ADM3,,Chiffa,9.701125,6.9461875,8.9855,5.767,16,46.5,41.0,143,53,2020,1,2020-Q1
ADM3,,Chiffa,14.165125,8.3855625,12.8985,7.0865,16,26.9375,25.0,99,26,2020,2,2020-Q2
ADM3,,Chiffa,9.942125,7.9704375,4.035,6.713,16,55.9375,32.5,99,32,2020,3,2020-Q3
ADM3,,Chiffa,14.27495652173913,6.491173913043478,9.945,6.955,23,39.08695652173913,30.0,160,55,2020,4,2020-Q4
ADM3,,Chiffa,12.563526315789474,5.966894736842105,10.862,4.987,19,32.68421052631579,29.0,230,45,2021,1,2021-Q1
ADM3,,Chiffa,22.77411538461538,8.381923076923076,19.518,6.9365,26,27.73076923076923,24.5,184,60,2021,2,2021-Q2
ADM3,,Chiffa,17.92785185185185,8.694111111111111,10.685,9.198,27,37.370370370370374,29.0,154,68,2021,3,2021-Q3
ADM3,,Chiffa,16.002464285714286,7.729464285714285,12.99,6.5535,28,28.535714285714285,25.5,125,69,2021,4,2021-Q4
ADM3,,Chiffa,14.611380952380951,7.093333333333333,11.568,4.369,21,35.04761904761905,26.0,160,58,2022,1,2022-Q1
ADM3,,Chiffa,15.64337037037037,8.987518518518518,12.361,8.129,27,29.814814814814813,27.0,191,78,2022,2,2022-Q2
ADM3,,Chiffa,15.893827586206896,8.906724137931034,10.768,8.003,29,37.44827586206897,28.0,121,59,2022,3,2022-Q3
ADM3,,Chiffa,16.53957894736842,11.02221052631579,13.707,12.3,19,26.736842105263158,26.0,100,58,2022,4,2022-Q4
ADM3,,Chiffa,29.1691,14.94455,22.1225,13.6135,20,26.0,27.5,94,45,2023,1,2023-Q1
ADM3,,Chiffa,39.221954545454544,8.936272727272728,23.829,7.317,22,24.40909090909091,21.5,84,49,2023,2,2023-Q2
ADM3,,Chiffa,26.900080000000003,9.75724,17.557,4.958,25,29.24,24.0,77,45,2023,3,2023-Q3
ADM3,,Chiffa,27.102133333333335,8.013166666666667,19.445,5.055,30,32.4,25.0,109,67,2023,4,2023-Q4
ADM3,,Chiffa,53.97303125,16.82053125,44.487,16.2445,32,25.0625,21.5,169,63,2024,1,2024-Q1
ADM3,,Chiffa,38.30673076923077,12.824384615384615,25.931,11.4265,26,32.34615384615385,24.0,141,59,2024,2,2024-Q2
ADM3,,Chiffa,63.56746153846154,12.337153846153846,44.9505,8.9325,26,23.653846153846153,22.0,101,56,2024,3,2024-Q3
ADM3,,Chiffa,33.261,9.711827586206896,27.228,8.167,29,22.137931034482758,21.0,121,63,2024,4,2024-Q4
ADM3,,Chiffa,23.466555555555555,8.685518518518519,17.863,7.337,27,24.62962962962963,20.0,136,67,2025,1,2025-Q1
ADM3,,Chiffa,27.277541666666668,11.155083333333334,23.69,10.2805,24,23.833333333333332,20.0,157,62,2025,2,2025-Q2
ADM3,,Chigara,2.113,2.0305,2.113,2.0305,2,68.0,68.0,3,2,2019,1,2019-Q1
ADM3,,Chigara,0.617,0.709,0.617,0.709,1,41.0,41.0,1,1,2019,2,2019-Q2
ADM3,,Chigara,4.575,2.1645,4.575,2.1645,2,55.0,55.0,2,2,2019,3,2019-Q3
ADM3,,Chigara,4.781,8.77975,2.927,5.9385,4,97.75,69.5,7,6,2019,4,2019-Q4
ADM3,,Chigara,6.022600000000001,3.2718000000000003,2.027,0.662,5,50.8,41.0,9,6,2020,1,2020-Q1
ADM3,,Chigara,1.103,0.439,1.103,0.439,1,55.0,55.0,3,1,2020,2,2020-Q2
ADM3,,Chigara,5.166333333333333,5.314666666666667,4.919,1.864,6,39.5,35.5,6,6,2020,3,2020-Q3
ADM3,,Chigara,31.671666666666667,14.207333333333334,33.342,12.081,3,19.333333333333332,20.0,11,4,2020,4,2020-Q4
ADM3,,Chigara,26.245,11.177,26.245,11.177,1,34.0,34.0,2,1,2021,1,2021-Q1
ADM3,,Chigara,15.006200000000002,11.7332,7.086,10.357,5,25.6,25.0,6,6,2021,2,2021-Q2
ADM3,,Chigara,14.4774,7.1818,6.59,6.726,5,37.8,34.0,10,6,2021,3,2021-Q3
ADM3,,Chigara,30.93166666666667,15.719666666666667,21.975,11.114,3,25.0,25.0,5,3,2021,4,2021-Q4
ADM3,,Chigara,36.1955,23.650166666666667,32.0955,21.554,6,24.333333333333332,22.5,10,6,2022,1,2022-Q1
ADM3,,Chigara,3.561,2.2815,3.561,2.2815,2,30.0,30.0,2,2,2022,2,2022-Q2
ADM3,,Chigara,5.204,7.183,1.841,2.6265,4,336.75,48.5,7,4,2022,3,2022-Q3
ADM3,,Chigara,27.395666666666667,13.476666666666667,12.915,9.063,3,32.0,32.0,4,3,2022,4,2022-Q4
ADM3,,Chigara,13.199666666666666,6.231333333333333,4.363,0.855,3,147.0,39.0,3,3,2023,1,2023-Q1
ADM3,,Chigara,6.459,6.7505,6.459,6.7505,2,25.5,25.5,3,2,2023,2,2023-Q2
ADM3,,Chigara,25.959,23.0675,25.959,23.0675,2,18.5,18.5,3,2,2023,3,2023-Q3
ADM3,,Chigara,38.909,27.549,38.909,27.549,1,61.0,61.0,3,1,2023,4,2023-Q4
ADM3,,Chigara,38.6715,21.252,37.297,13.735,4,31.75,33.5,8,5,2024,1,2024-Q1
ADM3,,Chigara,64.1195,16.04925,66.0645,12.921,4,47.75,40.5,6,4,2024,2,2024-Q2
ADM3,,Chigara,20.674,11.68975,25.595,6.8405,4,31.5,25.5,5,4,2024,3,2024-Q3
ADM3,,Chigara,35.997,17.356,35.997,17.356,1,23.0,23.0,1,1,2025,1,2025-Q1
ADM3,,Chigara,20.598666666666666,17.613,15.6875,12.4365,6,23.333333333333332,23.5,6,6,2025,2,2025-Q2
ADM3,,Chihani,7.138,5.0585,7.138,5.0585,2,63.5,63.5,13,2,2019,1,2019-Q1
ADM3,,Chihani,15.119,8.963,15.119,8.963,2,45.0,45.0,8,3,2019,2,2019-Q2
ADM3,,Chihani,10.2,4.99825,6.6385,2.5055,4,65.0,57.0,5,4,2019,3,2019-Q3
ADM3,,Chihani,3.25,1.5035,3.25,1.5035,2,35.5,35.5,2,2,2019,4,2019-Q4
ADM3,,Chihani,2.7393333333333336,0.9073333333333333,2.501,1.282,3,72.33333333333333,71.0,14,3,2020,1,2020-Q1
ADM3,,Chihani,4.5365,1.6325,4.5365,1.6325,2,36.5,36.5,12,5,2020,3,2020-Q3
ADM3,,Chihani,19.098,2.0285,19.098,2.0285,2,30.0,30.0,2,2,2020,4,2020-Q4
ADM3,,Chihani,10.4125,8.972,11.0745,7.801,4,43.25,41.5,19,8,2021,1,2021-Q1
ADM3,,Chihani,19.27225,8.5845,11.503,8.527,4,30.5,30.5,7,4,2021,3,2021-Q3
ADM3,,Chihani,12.1046,10.9628,6.276,8.678,5,24.6,21.0,8,6,2021,4,2021-Q4
ADM3,,Chihani,11.8144,6.7492,12.55,2.876,5,45.4,54.0,30,7,2022,1,2022-Q1
ADM3,,Chihani,10.08375,4.4235,8.851,4.0855,4,29.5,27.5,6,5,2022,2,2022-Q2
ADM3,,Chihani,16.003,12.141333333333334,12.3705,11.188,6,27.333333333333332,31.0,47,9,2022,3,2022-Q3
ADM3,,Chihani,15.0808,5.9494,15.605,4.464,5,35.8,33.0,43,10,2022,4,2022-Q4
ADM3,,Chihani,12.917,8.67575,9.911,5.928,4,37.5,36.5,33,8,2023,1,2023-Q1
ADM3,,Chihani,26.519,13.75625,26.6465,15.9855,4,30.75,31.0,17,6,2023,2,2023-Q2
ADM3,,Chihani,47.3945,12.9225,43.192,12.4845,4,30.75,31.5,10,5,2023,3,2023-Q3
ADM3,,Chihani,20.17233333333333,19.08233333333333,14.301,15.204,3,62.666666666666664,62.0,12,5,2023,4,2023-Q4
ADM3,,Chihani,27.245,15.706333333333333,25.533,12.116,3,33.666666666666664,30.0,22,5,2024,1,2024-Q1
ADM3,,Chihani,17.69425,11.674,16.3595,9.8645,4,31.75,34.0,13,5,2024,2,2024-Q2
ADM3,,Chihani,32.34125,4.906,19.6645,3.743,4,29.5,30.0,10,4,2024,3,2024-Q3
ADM3,,Chihani,12.371166666666666,7.763666666666667,15.5435,7.691,6,31.0,31.5,18,9,2024,4,2024-Q4
ADM3,,Chihani,27.8725,6.52575,25.0175,4.606,4,53.5,40.5,21,6,2025,1,2025-Q1
ADM3,,Chihani,26.6944,11.56,34.358,12.298,5,38.4,34.0,41,13,2025,2,2025-Q2
ADM3,,Chir,4.446,1.554,4.446,1.554,2,59.5,59.5,2,2,2019,1,2019-Q1
ADM3,,Chir,7.51,7.859,7.51,7.859,1,38.0,38.0,1,1,2019,2,2019-Q2
ADM3,,Chir,5.16425,1.91875,4.1695,1.8445,4,38.25,39.5,12,5,2020,3,2020-Q3
ADM3,,Chir,32.878,14.885,32.878,14.885,2,37.0,37.0,4,2,2020,4,2020-Q4
ADM3,,Chir,12.589,9.649666666666667,10.81,10.813,3,26.333333333333332,22.0,3,3,2021,2,2021-Q2
ADM3,,Chir,24.52,8.302333333333333,22.24,8.047,3,81.0,56.0,4,3,2021,3,2021-Q3
ADM3,,Chir,17.701,9.075,17.701,9.075,2,22.5,22.5,3,2,2021,4,2021-Q4
ADM3,,Chir,6.587666666666667,8.999,6.609,10.176,3,55.666666666666664,71.0,6,3,2022,1,2022-Q1
ADM3,,Chir,38.3425,15.8055,38.3425,15.8055,2,28.0,28.0,8,3,2022,2,2022-Q2
ADM3,,Chir,24.793,34.169666666666664,26.321,37.47,3,55.0,30.0,4,3,2022,3,2022-Q3
ADM3,,Chir,0.47,0.337,0.47,0.337,1,63.0,63.0,1,1,2022,4,2022-Q4
ADM3,,Chir,25.911,27.74,25.911,27.74,1,25.0,25.0,2,1,2023,1,2023-Q1
ADM3,,Chir,39.358,17.194,39.358,17.194,2,43.0,43.0,2,2,2023,2,2023-Q2
ADM3,,Chir,1.6465,2.031,1.6465,2.031,2,45.0,45.0,2,2,2023,3,2023-Q3
ADM3,,Chir,33.422,21.331,33.422,21.331,2,80.0,80.0,2,2,2024,2,2024-Q2
ADM3,,Chir,2.074,4.006,2.074,4.006,1,29.0,29.0,1,1,2024,3,2024-Q3
ADM3,,Chir,13.715,3.581,13.715,3.581,1,37.0,37.0,1,1,2025,2,2025-Q2
ADM3,,Chorfa,1.7925,0.9695,1.7925,0.9695,2,64.0,64.0,4,3,2019,1,2019-Q1
ADM3,,Chorfa,2.141,1.0395,1.695,0.9885,6,106.66666666666667,88.5,11,6,2019,2,2019-Q2
ADM3,,Chorfa,1.2778,2.9122,0.825,1.574,5,170.4,69.0,7,6,2019,3,2019-Q3
ADM3,,Chorfa,1.658,2.1504000000000003,1.356,1.176,5,59.8,71.0,8,7,2019,4,2019-Q4
ADM3,,Chorfa,4.901375,3.546125,2.8065,3.137,8,58.625,59.5,19,10,2020,1,2020-Q1
ADM3,,Chorfa,5.273333333333333,3.3719166666666665,3.72,1.888,12,48.166666666666664,45.0,50,12,2020,2,2020-Q2
ADM3,,Chorfa,3.202,5.885333333333333,0.946,7.221,3,62.333333333333336,58.0,7,3,2020,3,2020-Q3
ADM3,,Chorfa,9.762,4.746375,7.7875,5.244,8,55.125,39.0,23,10,2020,4,2020-Q4
ADM3,,Chorfa,5.0506,5.0259,1.9535,0.5965,10,78.8,51.5,26,11,2021,1,2021-Q1
ADM3,,Chorfa,12.169714285714287,6.529428571428571,8.4105,2.9305,14,47.142857142857146,43.5,29,16,2021,2,2021-Q2
ADM3,,Chorfa,9.426642857142857,2.9611428571428573,5.687,1.873,14,66.64285714285714,42.0,49,18,2021,3,2021-Q3
ADM3,,Chorfa,12.16792857142857,4.0484285714285715,8.472,1.3095,14,40.785714285714285,34.0,61,19,2021,4,2021-Q4
ADM3,,Chorfa,17.109,5.57,15.683,6.636,11,37.36363636363637,36.0,42,15,2022,1,2022-Q1
ADM3,,Chorfa,43.40136363636364,14.715545454545454,26.278,5.925,11,40.90909090909091,37.0,36,14,2022,2,2022-Q2
ADM3,,Chorfa,16.950625,6.858,2.0255,4.2,16,46.8125,37.5,31,18,2022,3,2022-Q3
ADM3,,Chorfa,19.49875,10.95925,5.0745,7.798,8,38.375,40.0,16,8,2022,4,2022-Q4
ADM3,,Chorfa,23.558857142857143,8.97457142857143,18.108,8.347,7,34.857142857142854,31.0,19,8,2023,1,2023-Q1
ADM3,,Chorfa,35.0755,9.144200000000001,7.437,3.6275,10,32.9,32.0,15,10,2023,2,2023-Q2
ADM3,,Chorfa,8.986,9.625,5.1945,5.2895,4,31.25,32.0,6,4,2023,3,2023-Q3
ADM3,,Chorfa,27.057285714285715,11.63457142857143,32.244,12.861,7,35.42857142857143,32.0,16,9,2023,4,2023-Q4
ADM3,,Chorfa,59.6404,22.215,44.994,20.958,5,30.6,31.0,8,6,2024,1,2024-Q1
ADM3,,Chorfa,28.7648,12.0138,20.273,9.031,10,29.0,27.5,26,13,2024,2,2024-Q2
ADM3,,Chorfa,16.92533333333333,8.175166666666668,12.345,8.8085,6,31.0,27.5,11,7,2024,3,2024-Q3
ADM3,,Chorfa,43.250166666666665,15.272833333333335,27.3285,9.717,6,25.666666666666668,22.5,8,7,2024,4,2024-Q4
ADM3,,Chorfa,26.52,10.574,24.606,10.023,7,23.142857142857142,20.0,7,7,2025,1,2025-Q1
ADM3,,Chorfa,52.65825,14.78475,49.8185,10.818,8,22.625,23.0,12,9,2025,2,2025-Q2
ADM3,,Chrea,20.586,8.760333333333334,21.08,8.224,3,21.666666666666668,22.0,3,3,2019,1,2019-Q1
ADM3,,Chrea,15.237,7.7845,12.87,5.6345,4,53.75,47.0,8,6,2019,2,2019-Q2
ADM3,,Chrea,16.5686,5.64,13.297,3.83,5,34.8,23.0,6,6,2019,3,2019-Q3
ADM3,,Chrea,25.1975,1.2335,25.1975,1.2335,2,34.5,34.5,4,3,2019,4,2019-Q4
ADM3,,Chrea,61.219,33.635,61.219,33.635,2,22.0,22.0,7,6,2020,1,2020-Q1
ADM3,,Chrea,29.015666666666668,8.98,25.0,8.496,3,24.333333333333332,24.0,6,3,2020,2,2020-Q2
ADM3,,Chrea,21.22742857142857,5.897142857142857,9.61,1.595,7,29.857142857142858,29.0,23,13,2020,3,2020-Q3
ADM3,,Chrea,35.675666666666665,15.522666666666666,40.3455,12.9715,6,23.5,21.0,19,9,2020,4,2020-Q4
ADM3,,Chrea,29.88775,10.029,32.3015,6.96,8,24.375,19.5,22,15,2021,1,2021-Q1
ADM3,,Chrea,26.484599999999997,12.443,32.289,11.329,5,39.8,23.0,14,9,2021,2,2021-Q2
ADM3,,Chrea,15.942,6.859857142857143,17.473,3.228,7,22.857142857142858,22.0,23,13,2021,3,2021-Q3
ADM3,,Chrea,25.2558,10.8802,29.043,13.035,5,35.2,22.0,20,13,2021,4,2021-Q4
ADM3,,Chrea,25.9912,16.578,25.108,22.129,5,26.2,20.0,35,11,2022,1,2022-Q1
ADM3,,Chrea,32.91542857142857,10.892857142857142,16.937,6.67,7,32.857142857142854,22.0,19,10,2022,2,2022-Q2
ADM3,,Chrea,38.71425,14.303,29.2435,10.1805,8,67.0,26.0,27,17,2022,3,2022-Q3
ADM3,,Chrea,22.383200000000002,8.518799999999999,20.1735,5.345,10,23.3,22.0,23,17,2022,4,2022-Q4
ADM3,,Chrea,40.3692,13.991299999999999,36.7155,10.6015,10,22.1,19.0,42,35,2023,1,2023-Q1
ADM3,,Chrea,35.898,15.1331,29.492,10.7835,10,46.4,25.0,27,19,2023,2,2023-Q2
ADM3,,Chrea,25.79327272727273,11.433727272727271,25.182,7.246,11,25.90909090909091,23.0,36,26,2023,3,2023-Q3
ADM3,,Chrea,48.825,11.707285714285714,50.074,10.525,7,34.57142857142857,20.0,21,16,2023,4,2023-Q4
ADM3,,Chrea,35.346,10.325,27.612,7.228,6,21.666666666666668,21.5,13,11,2024,1,2024-Q1
ADM3,,Chrea,33.671099999999996,12.8102,28.3835,11.6845,10,22.0,21.0,18,14,2024,2,2024-Q2
ADM3,,Chrea,35.908545454545454,11.099,33.929,8.666,11,26.545454545454547,22.0,31,18,2024,3,2024-Q3
ADM3,,Chrea,68.68633333333332,20.40566666666667,54.1805,15.8205,6,23.166666666666668,23.5,11,11,2024,4,2024-Q4
ADM3,,Chrea,62.531333333333336,12.730833333333335,66.7095,11.2085,6,22.0,22.5,11,11,2025,1,2025-Q1
ADM3,,Chrea,32.04675,15.379,29.895,10.6625,8,26.75,21.5,15,13,2025,2,2025-Q2
ADM3,,Colla,2.852,1.86,2.852,1.86,1,45.0,45.0,1,1,2019,1,2019-Q1
ADM3,,Colla,3.462,1.791,3.462,1.791,1,39.0,39.0,1,1,2019,2,2019-Q2
ADM3,,Colla,5.568,1.694,5.568,1.694,2,50.5,50.5,2,2,2019,4,2019-Q4
ADM3,,Colla,2.66725,0.31075,3.258,0.279,4,87.0,71.0,6,4,2020,1,2020-Q1
ADM3,,Colla,1.046,7.0475,1.046,7.0475,2,48.5,48.5,2,2,2020,2,2020-Q2
ADM3,,Colla,1.617,3.144,1.617,3.144,1,46.0,46.0,1,1,2020,3,2020-Q3
ADM3,,Colla,1.151,0.461,1.151,0.461,1,55.0,55.0,1,1,2020,4,2020-Q4
ADM3,,Colla,0.162,0.052,0.162,0.052,1,65.0,65.0,1,1,2021,1,2021-Q1
ADM3,,Colla,5.395,1.217,5.395,1.217,1,45.0,45.0,1,1,2021,2,2021-Q2
ADM3,,Colla,3.882,2.309,3.882,2.309,1,66.0,66.0,3,1,2021,3,2021-Q3
ADM3,,Colla,8.142,6.2235,8.142,6.2235,2,57.0,57.0,3,2,2021,4,2021-Q4
ADM3,,Colla,7.206,13.108666666666666,3.974,18.49,3,45.0,52.0,3,3,2022,1,2022-Q1
ADM3,,Colla,4.583,2.957,4.583,2.957,2,36.5,36.5,4,4,2022,2,2022-Q2
ADM3,,Colla,10.556,1.3945,10.556,1.3945,2,38.0,38.0,3,2,2022,3,2022-Q3
ADM3,,Colla,14.0435,10.99,14.0435,10.99,2,57.5,57.5,8,4,2022,4,2022-Q4
ADM3,,Colla,13.2808,19.7896,9.414,18.985,5,37.6,39.0,12,7,2023,1,2023-Q1
ADM3,,Colla,10.7415,11.34975,6.584,9.731,4,49.5,49.5,6,4,2023,2,2023-Q2
ADM3,,Colla,10.126,2.239,10.126,2.239,1,60.0,60.0,4,1,2023,3,2023-Q3
ADM3,,Colla,25.83,11.119,25.83,11.119,1,62.0,62.0,7,3,2023,4,2023-Q4
ADM3,,Colla,32.2065,19.2335,32.2065,19.2335,2,44.5,44.5,11,6,2024,1,2024-Q1
ADM3,,Colla,32.0734,18.665599999999998,31.639,20.611,5,35.8,33.0,19,11,2024,2,2024-Q2
ADM3,,Colla,9.522666666666666,2.8623333333333334,7.521,3.68,3,38.333333333333336,30.0,3,3,2024,3,2024-Q3
ADM3,,Colla,17.104400000000002,5.998,6.807,4.153,5,55.8,39.0,9,6,2024,4,2024-Q4
ADM3,,Colla,22.36566666666667,12.045666666666666,10.272,11.774,3,60.666666666666664,60.0,8,3,2025,1,2025-Q1
ADM3,,Colla,32.662,15.575,38.272,9.918,3,41.333333333333336,39.0,4,3,2025,2,2025-Q2
ADM3,,Collo,4.734357142857143,3.0445714285714285,3.7595,2.632,14,74.42857142857143,63.0,60,28,2019,1,2019-Q1
ADM3,,Collo,4.379533333333334,3.1744,3.523,1.809,15,58.2,48.0,101,38,2019,2,2019-Q2
ADM3,,Collo,3.6345,4.668166666666667,3.131,3.437,18,70.66666666666667,60.0,96,49,2019,3,2019-Q3
ADM3,,Collo,7.632461538461538,5.657846153846155,6.18,2.8,13,51.07692307692308,52.0,37,19,2019,4,2019-Q4
ADM3,,Collo,6.228846153846154,5.693,4.278,6.605,13,89.61538461538461,60.0,191,56,2020,1,2020-Q1
ADM3,,Collo,6.777375,5.1721875,5.7135,4.992,16,68.125,50.0,261,63,2020,2,2020-Q2
ADM3,,Collo,6.277555555555556,7.268111111111112,4.211,6.796,27,40.81481481481482,35.0,247,99,2020,3,2020-Q3
ADM3,,Collo,6.592066666666667,7.914,5.128,8.288,15,60.4,34.0,243,53,2020,4,2020-Q4
ADM3,,Collo,6.9825,6.4143125,7.036,6.7975,16,42.6875,38.0,226,74,2021,1,2021-Q1
ADM3,,Collo,11.3730625,8.769875,7.2615,9.544,16,53.125,32.5,106,44,2021,2,2021-Q2
ADM3,,Collo,8.218272727272728,6.14230303030303,6.236,5.718,33,41.666666666666664,37.0,235,115,2021,3,2021-Q3
ADM3,,Collo,12.814222222222222,10.719722222222222,11.556,7.5465,18,52.0,36.0,176,64,2021,4,2021-Q4
ADM3,,Collo,12.713954545454547,9.9685,10.062,8.4095,22,35.45454545454545,31.0,199,74,2022,1,2022-Q1
ADM3,,Collo,19.21977777777778,10.386444444444445,12.0535,9.163,18,50.611111111111114,32.5,222,69,2022,2,2022-Q2
ADM3,,Collo,6.720030303030303,6.714212121212121,4.167,6.048,33,45.09090909090909,43.0,267,116,2022,3,2022-Q3
ADM3,,Collo,22.48766666666667,12.799277777777778,15.4215,9.5385,18,35.666666666666664,30.0,141,52,2022,4,2022-Q4
ADM3,,Collo,13.14115789473684,11.680105263157895,6.98,10.831,19,39.1578947368421,32.0,111,50,2023,1,2023-Q1
ADM3,,Collo,18.6068,11.46565,7.9195,12.3645,20,40.5,42.0,153,64,2023,2,2023-Q2
ADM3,,Collo,24.248833333333334,13.211944444444445,16.419,11.1025,36,49.166666666666664,35.5,311,131,2023,3,2023-Q3
ADM3,,Collo,23.532857142857143,15.32147619047619,14.951,10.817,21,48.333333333333336,36.0,284,72,2023,4,2023-Q4
ADM3,,Collo,25.879409090909093,12.0295,16.1935,10.9215,22,35.13636363636363,33.0,261,80,2024,1,2024-Q1
ADM3,,Collo,30.09417391304348,14.981434782608696,26.223,15.549,23,30.82608695652174,30.0,202,78,2024,2,2024-Q2
ADM3,,Collo,29.643222222222224,13.907555555555554,22.663,13.1755,36,34.166666666666664,30.0,330,134,2024,3,2024-Q3
ADM3,,Collo,33.62445454545455,13.8205,22.998,12.8485,22,30.90909090909091,30.0,264,62,2024,4,2024-Q4
ADM3,,Collo,26.453944444444446,10.567833333333335,22.392,11.843,18,44.72222222222222,35.5,159,62,2025,1,2025-Q1
ADM3,,Collo,25.81856,12.48588,23.018,11.114,25,35.04,29.0,153,63,2025,2,2025-Q2
ADM3,,Constantine,6.842805825242718,6.919373786407767,5.3335,6.4405,206,45.349514563106794,37.0,2215,850,2019,1,2019-Q1
ADM3,,Constantine,7.682737967914439,7.028224598930481,5.195,6.057,187,42.2620320855615,36.0,1555,640,2019,2,2019-Q2
ADM3,,Constantine,7.55422346368715,7.868368715083799,6.317,7.257,179,42.201117318435756,35.0,1933,755,2019,3,2019-Q3
ADM3,,Constantine,5.9229633507853405,7.289643979057591,5.185,6.961,191,43.460732984293195,37.0,2494,998,2019,4,2019-Q4
ADM3,,Constantine,5.759951690821256,6.531304347826087,4.643,5.389,207,45.270531400966185,41.0,2500,991,2020,1,2020-Q1
ADM3,,Constantine,7.750022857142857,6.383114285714286,5.68,5.006,175,39.49142857142857,37.0,1880,569,2020,2,2020-Q2
ADM3,,Constantine,8.396563725490196,8.05924019607843,6.6825,6.9115,204,37.911764705882355,34.5,1821,803,2020,3,2020-Q3
ADM3,,Constantine,9.40080281690141,9.440502347417839,6.995,8.757,213,32.262910798122064,28.0,2137,883,2020,4,2020-Q4
ADM3,,Constantine,9.580400921658986,8.263649769585253,7.461,7.696,217,33.08294930875576,29.0,2568,1041,2021,1,2021-Q1
ADM3,,Constantine,13.256995000000002,8.331325000000001,11.081,8.0125,200,30.52,28.0,2081,858,2021,2,2021-Q2
ADM3,,Constantine,13.645666666666665,9.537014925373134,10.944,8.788,201,37.47761194029851,29.0,2037,947,2021,3,2021-Q3
ADM3,,Constantine,14.662727678571429,10.26403125,11.171,9.825,224,33.714285714285715,29.0,2379,1110,2021,4,2021-Q4
ADM3,,Constantine,14.763674107142856,10.90520982142857,11.3405,10.6805,224,28.013392857142858,25.0,2686,1107,2022,1,2022-Q1
ADM3,,Constantine,15.490283720930233,12.230623255813953,13.793,10.851,215,26.38139534883721,23.0,2821,1110,2022,2,2022-Q2
ADM3,,Constantine,17.819778325123153,12.098916256157636,13.987,11.442,203,26.379310344827587,24.0,2161,1044,2022,3,2022-Q3
ADM3,,Constantine,16.035694690265487,11.75654424778761,12.64,11.2785,226,30.327433628318584,27.0,2890,1222,2022,4,2022-Q4
ADM3,,Constantine,21.163084821428573,12.219285714285714,16.761,11.951,224,32.77232142857143,27.0,2506,1122,2023,1,2023-Q1
ADM3,,Constantine,21.75836574074074,13.260152777777778,19.299,12.525,216,31.444444444444443,27.0,2197,988,2023,2,2023-Q2
ADM3,,Constantine,27.223409523809526,16.451614285714285,20.64,15.601,210,32.07142857142857,27.0,1809,858,2023,3,2023-Q3
ADM3,,Constantine,27.407858536585366,14.996239024390245,23.484,13.939,205,33.234146341463415,29.0,1934,944,2023,4,2023-Q4
ADM3,,Constantine,28.050900497512437,13.894751243781094,23.456,12.79,201,32.92039800995025,28.0,1871,950,2024,1,2024-Q1
ADM3,,Constantine,26.48495192307692,12.675596153846154,21.416,11.7565,208,28.048076923076923,25.0,1871,908,2024,2,2024-Q2
ADM3,,Constantine,29.607306532663316,12.635658291457286,24.207,11.454,199,34.07035175879397,27.0,1621,792,2024,3,2024-Q3
ADM3,,Constantine,26.125864077669902,12.552160194174757,20.633,11.8985,206,35.922330097087375,30.0,2093,932,2024,4,2024-Q4
ADM3,,Constantine,29.432581395348837,13.113106976744186,22.331,12.236,215,35.83720930232558,29.0,2050,932,2025,1,2025-Q1
ADM3,,Constantine,31.58208133971292,12.20113875598086,27.689,11.191,209,34.23444976076555,29.0,1630,925,2025,2,2025-Q2
ADM3,,Corso,5.33364,4.02376,4.249,3.586,25,71.2,51.0,133,53,2019,1,2019-Q1
ADM3,,Corso,5.990136363636364,6.176363636363636,4.4995,4.157,22,63.09090909090909,34.5,90,40,2019,2,2019-Q2
ADM3,,Corso,8.09862962962963,4.31774074074074,4.554,2.837,27,45.22222222222222,33.0,235,65,2019,3,2019-Q3
ADM3,,Corso,9.313238095238095,6.866428571428572,5.697,5.378,21,55.23809523809524,45.0,186,48,2019,4,2019-Q4
ADM3,,Corso,6.647125,4.443666666666667,5.057,2.6335,24,56.958333333333336,55.0,149,50,2020,1,2020-Q1
ADM3,,Corso,10.379857142857142,5.3688095238095235,8.703,3.423,21,48.666666666666664,30.0,87,37,2020,2,2020-Q2
ADM3,,Corso,8.86768,4.0014,6.167,4.041,25,41.48,30.0,105,46,2020,3,2020-Q3
ADM3,,Corso,11.754870967741935,9.02590322580645,9.354,7.507,31,31.967741935483872,28.0,100,52,2020,4,2020-Q4
ADM3,,Corso,15.847481481481482,7.315185185185185,10.485,5.853,27,30.74074074074074,28.0,142,68,2021,1,2021-Q1
ADM3,,Corso,14.339275862068966,6.8903448275862065,10.455,4.568,29,34.62068965517241,31.0,185,63,2021,2,2021-Q2
ADM3,,Corso,19.65735483870968,8.841,12.045,7.367,31,31.64516129032258,30.0,155,67,2021,3,2021-Q3
ADM3,,Corso,16.049375,9.272125,14.784,8.822,32,32.125,28.5,242,102,2021,4,2021-Q4
ADM3,,Corso,17.59792,9.45524,13.283,10.106,25,35.64,27.0,247,67,2022,1,2022-Q1
ADM3,,Corso,23.05837037037037,12.150185185185185,15.503,10.986,27,28.333333333333332,26.0,188,72,2022,2,2022-Q2
