quadkey_z12,download_2019-Q1,download_2019-Q2,download_2019-Q3,download_2019-Q4,download_2020-Q1,download_2020-Q2,download_2020-Q3,download_2020-Q4,download_2021-Q1,download_2021-Q2,download_2021-Q3,download_2021-Q4,download_2022-Q1,download_2022-Q2,download_2022-Q3,download_2022-Q4,download_2023-Q1,download_2023-Q2,download_2023-Q3,download_2023-Q4,download_2024-Q1,download_2024-Q2,download_2024-Q3,download_2024-Q4,download_2025-Q1,download_2025-Q2,upload_2019-Q1,upload_2019-Q2,upload_2019-Q3,upload_2019-Q4,upload_2020-Q1,upload_2020-Q2,upload_2020-Q3,upload_2020-Q4,upload_2021-Q1,upload_2021-Q2,upload_2021-Q3,upload_2021-Q4,upload_2022-Q1,upload_2022-Q2,upload_2022-Q3,upload_2022-Q4,upload_2023-Q1,upload_2023-Q2,upload_2023-Q3,upload_2023-Q4,upload_2024-Q1,upload_2024-Q2,upload_2024-Q3,upload_2024-Q4,upload_2025-Q1,upload_2025-Q2,latency_2019-Q1,latency_2019-Q2,latency_2019-Q3,latency_2019-Q4,latency_2020-Q1,latency_2020-Q2,latency_2020-Q3,latency_2020-Q4,latency_2021-Q1,latency_2021-Q2,latency_2021-Q3,latency_2021-Q4,latency_2022-Q1,latency_2022-Q2,latency_2022-Q3,latency_2022-Q4,latency_2023-Q1,latency_2023-Q2,latency_2023-Q3,latency_2023-Q4,latency_2024-Q1,latency_2024-Q2,latency_2024-Q3,latency_2024-Q4,latency_2025-Q1,latency_2025-Q2,wkt
033131200301,,,,,,,,,,,,,,1.368,0.457,,17.692,,6.758,27.205,10.662,,11.386,33.1295,32.5105,20.807,,,,,,,,,,,,,,2.241,4.373,,2.571,,1.417,10.409,4.324,,18.91933333333333,27.4525,13.98,5.447,,,,,,,,,,,,,,67.0,68.0,,62.0,,49.0,55.5,65.0,,66.0,64.0,204.5,72.0,"POLYGON ((-5.09765625 29.152161283318915, -5.09765625 29.22889003019423, -5.185546875 29.22889003019423, -5.185546875 29.152161283318915, -5.09765625 29.152161283318915))"
033131200302,,,,,,,,,,,,,,,,0.293,7.348,,,,,,,,,,,,,,,,,,,,,,,,,0.777,0.994,,,,,,,,,,,,,,,,,,,,,,,,,151.0,53.0,,,,,,,,,,"POLYGON ((-5.185546875 29.075375179558353, -5.185546875 29.152161283318915, -5.2734375 29.152161283318915, -5.2734375 29.075375179558353, -5.185546875 29.075375179558353))"
033131200310,0.261,,,,0.308,,,0.276,4.923,,0.977,2.05125,24.39614285714286,9.344375,10.305,28.327166666666667,37.25328571428572,25.868,22.7355,30.807142857142857,25.245,24.165599999999998,46.58,8.613333333333333,34.8945,86.659,2.662,,,,2.143,,,2.422,3.693,,1.8715,11.161,14.278142857142857,5.583375,6.3165,18.1165,22.11714285714286,15.760666666666665,15.3145,18.455714285714286,14.317166666666665,13.098600000000001,25.934,17.724666666666668,15.36975,22.1325,137.0,,,,154.0,,,117.0,74.0,,86.5,59.25,45.0,42.875,46.75,67.66666666666667,57.57142857142857,106.0,48.5,78.85714285714286,68.66666666666667,67.2,57.5,82.66666666666667,77.0,67.75,"POLYGON ((-5.009765625 29.152161283318915, -5.009765625 29.22889003019423, -5.09765625 29.22889003019423, -5.09765625 29.152161283318915, -5.009765625 29.152161283318915))"
033131211000,,,,,,,,,,,,,33.089,,,,,,,,,,,,,,,,,,,,,,,,,,21.454,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,"POLYGON ((-3.427734375 29.45873118535533, -3.427734375 29.535229562948455, -3.515625 29.535229562948455, -3.515625 29.45873118535533, -3.427734375 29.45873118535533))"
033131211012,,0.316,,0.188,,,,,3.0585,31.835,0.308,20.27166666666667,,,13.097666666666665,9.8795,,,58.65133333333333,59.663199999999996,23.10833333333333,55.482,29.687,35.166333333333334,31.51825,16.5655,,1.734,,0.512,,,,,1.701,8.912,0.171,14.463,,,5.170666666666667,2.061,,,10.718,24.2892,8.786666666666665,8.312,28.852,18.848333333333333,15.76575,8.0785,,122.0,,134.0,,,,,77.0,58.0,83.0,62.333333333333336,,,87.0,67.5,,,61.0,56.0,80.0,61.0,59.0,68.66666666666667,81.75,98.5,"POLYGON ((-3.251953125 29.382175075145277, -3.251953125 29.45873118535533, -3.33984375 29.45873118535533, -3.33984375 29.382175075145277, -3.251953125 29.382175075145277))"
033131211013,,,2.184,,,,,,,26.14,7.22,21.531,9.097,,,44.825,,,107.717,,,49.075,,,,,,,1.736,,,,,,,8.164,3.32,6.349,1.189,,,12.446,,,36.718,,,17.831,,,,,,,96.0,,,,,,,54.0,55.0,46.0,73.0,,,50.0,,,54.0,,,79.0,,,,,"POLYGON ((-3.1640625 29.382175075145277, -3.1640625 29.45873118535533, -3.251953125 29.45873118535533, -3.251953125 29.382175075145277, -3.1640625 29.382175075145277))"
033131233321,,,,,,,,,,,,,,3.485,,,,,,,,,,,,,,,,,,,,,,,,,,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,"POLYGON ((-2.98828125 27.13736835979559, -2.98828125 27.215556209029675, -3.076171875 27.215556209029675, -3.076171875 27.13736835979559, -2.98828125 27.13736835979559))"
033131301110,,,,7.413,,,,2.452,4.916,43.625,46.28525,50.288,43.274,51.3415,26.603,51.889,,83.925,2.209,130.92733333333334,6.415,,154.759,76.2545,,100.931,,,,1.419,,,,2.274,2.396,14.410666666666666,18.84675,7.987,14.2665,11.405,10.194,16.8775,,12.117,0.502,17.49233333333333,0.295,,7.411,13.996,,16.784,,,,111.0,,,,77.0,41.0,38.666666666666664,43.0,40.333333333333336,42.5,51.0,88.0,44.5,,52.0,56.0,45.666666666666664,50.0,,72.0,49.0,,44.0,"POLYGON ((-1.494140625 29.45873118535533, -1.494140625 29.535229562948455, -1.58203125 29.535229562948455, -1.58203125 29.45873118535533, -1.494140625 29.45873118535533))"
033131301111,,,,,,,,,,,16.41,,,2.855,,67.895,,28.941,,,33.962,43.801,,,,,,,,,,,,,,,19.056,,,1.699,,22.428,,0.911,,,33.005,8.049,,,,,,,,,,,,,,,53.0,,,47.0,,28.0,,54.0,,,58.0,43.0,,,,,"POLYGON ((-1.40625 29.45873118535533, -1.40625 29.535229562948455, -1.494140625 29.535229562948455, -1.494140625 29.45873118535533, -1.40625 29.45873118535533))"
033131301113,,,,,0.075,,4.356,4.237,3.222,14.1,7.4225,6.496,5.702,,21.109,4.305,54.29,131.123,117.993,,55.568,33.60333333333334,130.914,,151.377,90.581,,,,,0.209,,2.54,1.602,2.886,9.275,7.2525,1.895,0.438,,18.842,8.756,10.7795,25.37,17.279,,16.527,4.3116666666666665,12.593,,29.627,20.2325,,,,,89.0,,65.0,67.0,43.0,44.0,45.5,49.5,36.0,,66.0,30.0,33.0,46.0,49.0,,46.0,58.0,61.0,,49.0,37.0,"POLYGON ((-1.40625 29.382175075145277, -1.40625 29.45873118535533, -1.494140625 29.45873118535533, -1.494140625 29.382175075145277, -1.40625 29.382175075145277))"
033131310021,,,,,,,,,,,,,,,,2.262,,,,,,,,,,,,,,,,,,,,,,,,,,1.014,,,,,,,,,,,,,,,,,,,,,,,,,,63.0,,,,,,,,,,,"POLYGON ((-1.23046875 29.305561325527698, -1.23046875 29.382175075145277, -1.318359375 29.382175075145277, -1.318359375 29.305561325527698, -1.23046875 29.305561325527698))"
033131310031,,,,,,,,,,,,,,,7.73,,,49.1,20.3415,41.895,,30.456,,,,19.5255,,,,,,,,,,,,,,,2.43,,,7.687,10.371,2.8975,,16.72,,,,3.25,,,,,,,,,,,,,,,83.0,,,35.0,48.5,55.0,,151.0,,,,52.5,"POLYGON ((-1.0546875 29.305561325527698, -1.0546875 29.382175075145277, -1.142578125 29.382175075145277, -1.142578125 29.305561325527698, -1.0546875 29.305561325527698))"
033131310033,4.215,6.322,0.809,2.949,4.8305,6.187,5.9435,3.8825,,,38.5465,,26.035,,36.393,61.0,100.95,60.201,52.184,,33.826,,42.504,,22.721,66.03166666666667,1.872,3.931,0.799,2.111,1.501,1.739,1.738,1.183,,,12.0765,,19.436,,1.266,24.38233333333333,31.522,7.6065,21.265,,22.263,,24.536,,13.57,11.237666666666666,99.0,119.0,159.0,89.0,104.0,88.0,67.0,65.5,,,31.0,,30.0,,89.0,35.666666666666664,33.0,34.5,43.0,,57.0,,65.0,,54.0,43.666666666666664,"POLYGON ((-1.0546875 29.22889003019423, -1.0546875 29.305561325527698, -1.142578125 29.305561325527698, -1.142578125 29.22889003019423, -1.0546875 29.22889003019423))"
033131310102,,,,,,,,,,,,,,,,,102.629,2.824,,,,,,,,,,,,,,,,,,,,,,,,,46.8865,1.063,,,,,,,,,,,,,,,,,,,,,,,,,56.5,82.0,,,,,,,,,"POLYGON ((-0.966796875 29.382175075145277, -0.966796875 29.45873118535533, -1.0546875 29.45873118535533, -1.0546875 29.382175075145277, -0.966796875 29.382175075145277))"
033131310122,,,,6.794,,,5.776,,,,29.51,21.6225,,,32.563,69.44,39.655,,117.423,,78.257,,31.506,,37.517,,,,,0.773,,,0.627,,,,10.949,9.666,,,4.876,12.4225,6.5245,,24.831,,7.482,,2.606,,6.933,,,,,110.0,,,76.0,,,,37.0,57.5,,,40.5,36.0,54.5,,32.0,,55.0,,30.0,,42.0,,"POLYGON ((-0.966796875 29.22889003019423, -0.966796875 29.305561325527698, -1.0546875 29.305561325527698, -1.0546875 29.22889003019423, -0.966796875 29.22889003019423))"
033131310213,10.001666666666667,,,0.833,,,,,,,7.916,,,,,,,,,,,,,,,,1.7753333333333332,,,4.441,,,,,,,3.685,,,,,,,,,,,,,,,,90.66666666666667,,,82.0,,,,,,,77.0,,,,,,,,,,,,,,,,"POLYGON ((-1.0546875 29.075375179558353, -1.0546875 29.152161283318915, -1.142578125 29.152161283318915, -1.142578125 29.075375179558353, -1.0546875 29.075375179558353))"
033131310300,,,,,,,3.221,,,7.473,,,,,,3.524,,,,,,,,,,,,,,,,,3.521,,,1.252,,,,,,0.983,,,,,,,,,,,,,,,,,59.0,,,55.0,,,,,,109.0,,,,,,,,,,,"POLYGON ((-0.966796875 29.152161283318915, -0.966796875 29.22889003019423, -1.0546875 29.22889003019423, -1.0546875 29.152161283318915, -0.966796875 29.152161283318915))"
033131310302,,,,,,,,1.456,,,6.903,,,36.67,,,92.16425,,,,,,,,,,,,,,,,,3.698,,,2.165,,,3.056,,,21.33575,,,,,,,,,,,,,,,,,51.0,,,51.0,,,37.0,,,58.75,,,,,,,,,,"POLYGON ((-0.966796875 29.075375179558353, -0.966796875 29.152161283318915, -1.0546875 29.152161283318915, -1.0546875 29.075375179558353, -0.966796875 29.075375179558353))"
033131310320,,,,,,,,,,,,,,,7.805,,,,,,,,,,,,,,,,,,,,,,,,,,3.331,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,"POLYGON ((-0.966796875 28.998531814051802, -0.966796875 29.075375179558353, -1.0546875 29.075375179558353, -1.0546875 28.998531814051802, -0.966796875 28.998531814051802))"
033131311003,,,,,,,,,,,4.375,,,,,,3.4,,,,,,,,,,,,,,,,,,,,2.9,,,,,,0.984,,,,,,,,,,,,,,,,,,,,46.0,,,,,,61.0,,,,,,,,,,"POLYGON ((-0.52734375 29.382175075145277, -0.52734375 29.45873118535533, -0.615234375 29.45873118535533, -0.615234375 29.382175075145277, -0.52734375 29.382175075145277))"
033131311010,,,,,,,,,,,,,,,,,0.956,,,,,,,,,,,,,,,,,,,,,,,,,,2.322,,,,,,,,,,,,,,,,,,,,,,,,,,71.0,,,,,,,,,,"POLYGON ((-0.439453125 29.45873118535533, -0.439453125 29.535229562948455, -0.52734375 29.535229562948455, -0.52734375 29.45873118535533, -0.439453125 29.45873118535533))"
033131311012,,,,2.155,,,,,,,,,,,,,4.901,,,,,,,,,,,,,2.5645,,,,,,,,,,,,,1.758,,,,,,,,,,,,,99.0,,,,,,,,,,,,,89.0,,,,,,,,,,"POLYGON ((-0.439453125 29.382175075145277, -0.439453125 29.45873118535533, -0.52734375 29.45873118535533, -0.52734375 29.382175075145277, -0.439453125 29.382175075145277))"
033131311013,,,,2.485,,,,,,,,6.883,,,,,50.552,,,,,,126.799,76.259,42.976,70.944,,,,1.671,,,,,,,,3.348,,,,,35.346,,,,,,17.587,13.787,4.299,8.093,,,,83.0,,,,,,,,43.0,,,,,47.0,,,,,,49.0,50.0,39.0,48.0,"POLYGON ((-0.3515625 29.382175075145277, -0.3515625 29.45873118535533, -0.439453125 29.45873118535533, -0.439453125 29.382175075145277, -0.3515625 29.382175075145277))"
033131311021,,,,,,,,,,,,0.928,8.807,6.65,,16.829,10.32,,,118.822,22.444,,,,,26.703,,,,,,,,,,,,2.497,1.81,1.2555,,10.336,2.941,,,38.519,0.025,,,,,28.142,,,,,,,,,,,,45.0,49.0,52.0,,67.0,63.0,,,54.0,52.0,,,,,53.0,"POLYGON ((-0.52734375 29.305561325527698, -0.52734375 29.382175075145277, -0.615234375 29.382175075145277, -0.615234375 29.305561325527698, -0.52734375 29.305561325527698))"
033131311023,,0.588,,,,3.126,,5.268,,,,1.064,38.202,,,,11.988,,,,,,,,96.733,,,2.564,,,,1.702,,1.35,,,,2.753,12.979,,,,10.242,,,,,,,,16.008,,,125.0,,,,75.0,,53.0,,,,53.0,38.0,,,,63.0,,,,,,,,38.0,,"POLYGON ((-0.52734375 29.22889003019423, -0.52734375 29.305561325527698, -0.615234375 29.305561325527698, -0.615234375 29.22889003019423, -0.52734375 29.22889003019423))"
033131311030,,,1.578,0.144,6.446,,,,,1.304,,,9.237,50.579,,31.22,46.327333333333335,,24.343,,,,45.676,,,,,,2.5535,1.909,1.544,,,,,0.764,,,10.64,21.977,,7.709666666666667,18.378,,6.86,,,,5.69,,,,,,124.0,171.0,132.0,,,,,65.0,,,70.5,75.0,,91.33333333333333,57.333333333333336,,73.0,,,,52.0,,,,"POLYGON ((-0.439453125 29.305561325527698, -0.439453125 29.382175075145277, -0.52734375 29.382175075145277, -0.52734375 29.305561325527698, -0.439453125 29.305561325527698))"
033131311031,,,,,,,,,,,,,,,,3.446,,,,,,,,,,,,,,,,,,,,,,,,,,1.505,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,"POLYGON ((-0.3515625 29.305561325527698, -0.3515625 29.382175075145277, -0.439453125 29.382175075145277, -0.439453125 29.305561325527698, -0.3515625 29.305561325527698))"
033131311032,,,,,,,,,,,,,11.036,,,,,,,,,,,,185.286,,,,,,,,,,,,,,13.216,,,,,,,,,,,,36.977,,,,,,,,,,,,,,57.0,,,,,,,,,,,,39.5,,"POLYGON ((-0.439453125 29.22889003019423, -0.439453125 29.305561325527698, -0.52734375 29.305561325527698, -0.52734375 29.22889003019423, -0.439453125 29.22889003019423))"
033131311103,0.039,,,,,,,,2.161,,,,5.98,,,2.565,7.907,,,52.355,,,,,,10.559,0.186,,,,,,,,0.958,,,,3.173,,,2.838,28.99,,,19.483,,,,,,3.131,109.5,,,,,,,,73.0,,,,74.0,,,50.0,289.0,,,65.0,,,,,,36.0,"POLYGON ((-0.17578125 29.382175075145277, -0.17578125 29.45873118535533, -0.263671875 29.45873118535533, -0.263671875 29.382175075145277, -0.17578125 29.382175075145277))"
033131311111,6.282,,,1.3505,1.506,,,,,,,89.49333333333333,,,,,,,,,87.788,,,,,,2.156,,,3.1445,1.575,,,,,,,37.507666666666665,,,,,,,,,36.347,,,,,,59.0,,,84.0,102.0,,,,,,,45.666666666666664,,,,,,,,,59.0,,,,,,"POLYGON ((0 29.45873118535533, 0 29.535229562948455, -0.087890625 29.535229562948455, -0.087890625 29.45873118535533, 0 29.45873118535533))"
033131311112,0.856,,,,3.033,,,,,,0.524,26.528,,,,,,,,,60.823,,,,,22.153,0.929,,,,2.619,,,,,,1.728,22.394,,,,,,,,,18.7585,,,,,0.197,103.0,,,,122.0,,,,,,80.0,64.0,,,,,,,,,49.5,,,,,56.0,"POLYGON ((-0.087890625 29.382175075145277, -0.087890625 29.45873118535533, -0.17578125 29.45873118535533, -0.17578125 29.382175075145277, -0.087890625 29.382175075145277))"
033131311113,,,,,,,,,,,,,,25.934,,,,,,,,10.658,,,,,,,,,,,,,,,,,,26.964,,,,,,,,3.494,,,,,,,,,,,,,,,,,,58.0,,,,,,,,45.0,,,,,"POLYGON ((0 29.382175075145277, 0 29.45873118535533, -0.087890625 29.45873118535533, -0.087890625 29.382175075145277, 0 29.382175075145277))"
033131311130,,,,,7.025,,,,,,,,,,,,,,,,6.477,,,,,,,,,,3.16,,,,,,,,,,,,,,,,2.728,,,,,,,,,,104.0,,,,,,,,,,,,,,,,81.0,,,,,,"POLYGON ((-0.087890625 29.305561325527698, -0.087890625 29.382175075145277, -0.17578125 29.382175075145277, -0.17578125 29.305561325527698, -0.087890625 29.305561325527698))"
033131311131,,,,,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,1.932,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,"POLYGON ((0 29.305561325527698, 0 29.382175075145277, -0.087890625 29.382175075145277, -0.087890625 29.305561325527698, 0 29.305561325527698))"
033131311200,,,,,,,,,,,7.686,,,,,,,,,,,,,,,,,,,,,,,,,,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,"POLYGON ((-0.615234375 29.152161283318915, -0.615234375 29.22889003019423, -0.703125 29.22889003019423, -0.703125 29.152161283318915, -0.615234375 29.152161283318915))"
033131311300,,,,,,,,,,,,7.457,,,,,,,,,,,,,,3.983,,,,,,,,,,,,3.552,,,,,,,,,,,,,,27.135,,,,,,,,,,,,47.0,,,,,,,,,,,,,,63.0,"POLYGON ((-0.263671875 29.152161283318915, -0.263671875 29.22889003019423, -0.3515625 29.22889003019423, -0.3515625 29.152161283318915, -0.263671875 29.152161283318915))"
033131311301,,,,,,,,,,,,,,1.708,,,,,,,,,,,,,,,,,,,,,,,,,,22.319,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,"POLYGON ((-0.17578125 29.152161283318915, -0.17578125 29.22889003019423, -0.263671875 29.22889003019423, -0.263671875 29.152161283318915, -0.17578125 29.152161283318915))"
033131311311,,,,,7.538,,,,,,,,,,,,,7.559,,,,7.1515,,,,,,,,,3.209,,,,,,,,,,,,,1.498,,,,2.1145,,,,,,,,,102.0,,,,,,,,,,,,,120.0,,,,71.0,,,,,"POLYGON ((0 29.152161283318915, 0 29.22889003019423, -0.087890625 29.22889003019423, -0.087890625 29.152161283318915, 0 29.152161283318915))"
033131311313,,,,,,,,,,,,,,,,,,,,,,,,,,46.558,,,,,,,,,,,,,,,,,,,,,,,,,,17.847,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,"POLYGON ((0 29.075375179558353, 0 29.152161283318915, -0.087890625 29.152161283318915, -0.087890625 29.075375179558353, 0 29.075375179558353))"
033131311320,,,0.334,,,,,,,,,,,,,,,,,,,,,,,,,,1.651,,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.263671875 28.998531814051802, -0.263671875 29.075375179558353, -0.3515625 29.075375179558353, -0.3515625 28.998531814051802, -0.263671875 28.998531814051802))"
033131311321,,,,,4.655,,,,,,,13.003,,54.489,67.441,25.435333333333332,7.627,54.868,,23.141,,,44.072,27.972,83.95,29.051,,,,,2.946,,,,,,,8.733333333333334,,30.283,26.526,17.42966666666667,20.077,5.272,,7.333,,,36.923,26.233,20.364,18.756,,,,,106.0,,,,,,,58.0,,72.0,33.0,53.333333333333336,58.5,59.0,,69.0,,,41.0,49.0,133.0,58.0,"POLYGON ((-0.17578125 28.998531814051802, -0.17578125 29.075375179558353, -0.263671875 29.075375179558353, -0.263671875 28.998531814051802, -0.17578125 28.998531814051802))"
033131312101,,,,,,,,,,,,,,,,0.549,,,,,,,,,,,,,,,,,,,,,,,,,,2.185,,,,,,,,,,,,,,,,,,,,,,,,,,113.0,,,,,,,,,,,"POLYGON ((-0.87890625 28.844673680771788, -0.87890625 28.9216312824213, -0.966796875 28.9216312824213, -0.966796875 28.844673680771788, -0.87890625 28.844673680771788))"
033131312110,,,,,,,7.715,,,,,,,,,,,,,,,,,,,,,,,,,,3.627,,,,,,,,,,,,,,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,,,"POLYGON ((-0.791015625 28.844673680771788, -0.791015625 28.9216312824213, -0.87890625 28.9216312824213, -0.87890625 28.844673680771788, -0.791015625 28.844673680771788))"
033131312222,,,,,,,,,,,,,,,,,4.6594,,,,,,,,,,,,,,,,,,,,,,,,,,0.661,,,,,,,,,,,,,,,,,,,,,,,,,,652.6,,,,,,,,,,"POLYGON ((-1.318359375 28.304380682962773, -1.318359375 28.381735043223088, -1.40625 28.381735043223088, -1.40625 28.304380682962773, -1.318359375 28.304380682962773))"
033131313010,,,,,,,,,,,,,,,,,,,,,6.283,,,,,,,,,,,,,,,,,,,,,,,,,,2.052,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,,,,,,"POLYGON ((-0.439453125 28.844673680771788, -0.439453125 28.9216312824213, -0.52734375 28.9216312824213, -0.52734375 28.844673680771788, -0.439453125 28.844673680771788))"
033131313120,,,,,,,,,7.94,,8.248,,,,,13.716,,,,,,,,,,,,,,,,,,,3.642,,3.545,,,,,1.298,,,,,,,,,,,,,,,,,,,60.0,,63.0,,,,,115.0,,,,,,,,,,,"POLYGON ((-0.263671875 28.6905876542507, -0.263671875 28.76765910569124, -0.3515625 28.76765910569124, -0.3515625 28.6905876542507, -0.263671875 28.6905876542507))"
033131313132,,,,,,,,,,,6.88,17.515,,,,,,,,,,,,,,,,,,,,,,,,,2.111,10.47,,,,,,,,,,,,,,,,,,,,,,,,,68.0,49.0,,,,,,,,,,,,,,,"POLYGON ((-0.087890625 28.61345942400442, -0.087890625 28.6905876542507, -0.17578125 28.6905876542507, -0.17578125 28.61345942400442, -0.087890625 28.61345942400442))"
033131313133,,,0.389,,,,,,,,,14.321,,,,,,,,66.79,,,,,,,,,1.606,,,,,,,,,1.488,,,,,,,,25.131,,,,,,,,,123.0,,,,,,,,,75.0,,,,,,,,58.0,,,,,,,"POLYGON ((0 28.61345942400442, 0 28.6905876542507, -0.087890625 28.6905876542507, -0.087890625 28.61345942400442, 0 28.61345942400442))"
033131313303,,,,,,,,,,,,,,,,,,,,,3.544,,,,,,,,,,,,,,,,,,,,,,,,,,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,,,,,,"POLYGON ((-0.17578125 28.459033019728054, -0.17578125 28.536274512989916, -0.263671875 28.536274512989916, -0.263671875 28.459033019728054, -0.17578125 28.459033019728054))"
033131313310,,,,,,,,,,,,32.12025,22.171,,,,,,,,,,,128.073,,,,,,,,,,,,,,10.52375,5.51,,,,,,,,,,,25.113,,,,,,,,,,,,,,53.25,43.0,,,,,,,,,,,38.0,,,"POLYGON ((-0.087890625 28.536274512989916, -0.087890625 28.61345942400442, -0.17578125 28.61345942400442, -0.17578125 28.536274512989916, -0.087890625 28.536274512989916))"
033131313321,8.047,4.056,3.8713333333333333,0.193,1.1,2.0315,,9.447333333333335,1.7203333333333333,21.195400000000003,23.245,37.329,25.373,27.4652,16.902,57.325,43.48733333333334,32.80725,12.311666666666666,20.80333333333333,88.35733333333333,116.5425,,,46.8555,41.854,1.908,2.398,3.208,1.0355,0.902,1.893,,2.102,3.135,5.6416,10.588,21.1675,15.56,16.156399999999998,10.0785,21.179,10.965666666666666,7.688,1.8873333333333333,7.644,16.857,36.2615,,,4.487,16.842,108.66666666666667,94.0,107.66666666666667,119.0,96.0,77.0,,59.666666666666664,73.0,63.2,63.0,50.0,50.5,49.4,68.5,62.5,60.0,79.0,65.66666666666667,66.66666666666667,53.0,66.0,,,46.5,40.666666666666664,"POLYGON ((-0.17578125 28.381735043223088, -0.17578125 28.459033019728054, -0.263671875 28.459033019728054, -0.263671875 28.381735043223088, -0.17578125 28.381735043223088))"
033131313323,,0.354,,2.22,,,,,0.475,38.0875,41.2945,12.287375,25.65,47.9285,4.587,18.569,29.35333333333333,44.205,0.068,,28.27125,53.805,70.225,39.4575,31.4165,31.69033333333333,,2.477,,1.735,,,,,1.076,2.3465,14.3175,3.976375,9.49075,6.9335,1.803,6.342,4.807333333333333,6.709333333333333,0.625,,1.18825,4.264,21.508333333333333,14.8475,1.6345,10.335333333333335,,85.0,,86.0,,,,,62.0,49.0,37.0,61.75,49.25,543.0,47.0,64.0,46.333333333333336,43.0,0.0,,54.25,47.0,43.666666666666664,45.5,47.0,43.0,"POLYGON ((-0.17578125 28.304380682962773, -0.17578125 28.381735043223088, -0.263671875 28.381735043223088, -0.263671875 28.304380682962773, -0.17578125 28.304380682962773))"
033131313330,1.706,,,,,,,,,,,,,,,6.08,,,,,,,,,,,0.26,,,,,,,,,,,,,,,0.951,,,,,,,,,,,67.0,,,,,,,,,,,,,,,95.0,,,,,,,,,,,"POLYGON ((-0.087890625 28.381735043223088, -0.087890625 28.459033019728054, -0.17578125 28.459033019728054, -0.17578125 28.381735043223088, -0.087890625 28.381735043223088))"
033131313331,,3.022,3.364,0.532,,1.942,6.878,,,,,,55.129,54.2795,74.121,,,10.3335,18.634,,,18.4505,20.784,,36.269,,,3.25,2.028,2.431,,0.182,2.873,,,,,,21.576,24.766,23.612,,,14.721,36.633,,,22.054,35.329,,13.856,,,117.0,119.0,108.0,,108.0,84.0,,,,,,39.0,53.0,36.0,,,121.5,47.0,,,68.5,64.0,,79.0,,"POLYGON ((0 28.381735043223088, 0 28.459033019728054, -0.087890625 28.459033019728054, -0.087890625 28.381735043223088, 0 28.381735043223088))"
033131313332,,,,,,,,,,,48.372,,,,,0.762,,,,,,,,,,,,,,,,,,,,,12.72,,,,,0.723,,,,,,,,,,,,,,,,,,,,,47.0,,,,,57.0,,,,,,,,,,,"POLYGON ((-0.087890625 28.304380682962773, -0.087890625 28.381735043223088, -0.17578125 28.381735043223088, -0.17578125 28.304380682962773, -0.087890625 28.304380682962773))"
033131331010,,,,,,,,7.729,,,,0.8495,0.395,,,,,,,,,,,,,,,,,,,,,3.033,,,,0.585,0.073,,,,,,,,,,,,,,,,,,,,,62.0,,,,83.5,47.0,,,,,,,,,,,,,,"POLYGON ((-0.439453125 28.22697003891833, -0.439453125 28.304380682962773, -0.52734375 28.304380682962773, -0.52734375 28.22697003891833, -0.439453125 28.22697003891833))"
033131331012,,,,,,,,,,1.794,,,,,,,,,,,,,,,,,,,,,,,,,,3.239,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,,,,,,,,,,,,,,,"POLYGON ((-0.439453125 28.149503211544573, -0.439453125 28.22697003891833, -0.52734375 28.22697003891833, -0.52734375 28.149503211544573, -0.439453125 28.149503211544573))"
033131331032,0.699,0.7076666666666667,,,,,4.18,,12.371,48.469,17.318,6.182,2.145,,,5.302,,,44.308,3.017,2.744,52.7985,4.233,0.685,,18.429,1.875,1.909,,,,,2.286,,7.2415,17.74,25.909,11.497333333333334,14.241,,,9.928,,,7.173,12.451,8.921,17.354,3.225,7.024,,6.326333333333333,127.0,86.33333333333333,,,,,59.0,,66.0,48.0,32.0,40.333333333333336,50.0,,,40.0,,,55.0,61.0,80.5,55.0,43.0,90.0,,57.333333333333336,"POLYGON ((-0.439453125 27.99440141104615, -0.439453125 28.07198030177985, -0.52734375 28.07198030177985, -0.52734375 27.99440141104615, -0.439453125 27.99440141104615))"
